block,cost,SHA_COMPRESS,SHA_EXTEND,KECCAK_PERMUTE,POSEIDON2_PERMUTE,ED_ADD,ED_DECOMPRESS,SECP256K1_ADD,SECP256K1_DOUBLE,SECP256K1_DECOMPRESS,SECP256R1_ADD,SECP256R1_DOUBLE,SECP256R1_DECOMPRESS,BN254_ADD,BN254_DOUBLE,BLS12381_ADD,BLS12381_DOUBLE,BLS12381_DECOMPRESS,BN254_FP_ADD,BN254_FP_SUB,BN254_FP_MUL,BN254_FP2_ADD,BN254_FP2_SUB,BN254_FP2_MUL,BLS12381_FP_ADD,BLS12381_FP_SUB,BLS12381_FP_MUL,BLS12381_FP2_ADD,BLS12381_FP2_SUB,BLS12381_FP2_MUL,SECP256K1_FP_ADD,SECP256K1_FP_SUB,SECP256K1_FP_MUL,UINT256_MUL
24000000,46516580805366667,14,14,140114,0,0,0,76618,153600,0,0,0,0,0,0,0,0,0,48360,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000001,25621556507423314,14,14,79593,0,0,0,46652,93696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000002,21357888234856471,18,18,65671,0,0,0,69791,139776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000003,22305415152743079,18,18,68050,0,0,0,56294,112640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000004,22834463804337752,23,23,74711,0,0,0,69195,139264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000005,48778434803114635,18,18,142297,0,0,0,68539,137216,0,0,0,0,0,0,0,0,0,48794,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000006,15512008358225406,14,14,62128,0,0,0,75487,151552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000007,41606921609111026,51,51,111220,0,0,0,56938,114176,0,0,0,0,0,0,0,0,0,203122,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000008,29238534403671621,14,14,92010,0,0,0,48166,96768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000009,81513923034506125,14,14,100983,0,0,0,16967,33792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000010,38356475225566437,23,23,123931,0,0,0,124010,249344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000011,8299044123604049,14,14,21786,0,0,0,18317,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000012,26491915501714239,14,14,84967,0,0,0,63151,126464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000013,55679893610109510,14,14,145395,0,0,0,64397,129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000014,4256280820903598,14,14,16640,0,0,0,21840,43520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000015,47980476833948968,23,23,145601,0,0,0,96726,194560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000016,81070914253822037,14,14,98628,0,0,0,15220,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000017,37196884046419276,14,14,110344,0,0,0,87892,176128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000018,28828891151132609,6523,6523,78649,0,0,0,53800,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000019,38756952511587947,6541,6541,102282,0,0,0,69624,139776,0,0,0,0,0,0,0,0,0,201793,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000020,28185626913273474,15,15,94513,0,0,0,60706,121344,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000021,35438139090133683,13856,13856,85772,0,0,0,55919,112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000022,23757643773534377,60,60,66597,0,0,0,50884,102400,0,0,0,0,0,0,0,0,0,199709,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000023,9043762220870822,14,14,28600,0,0,0,56189,112640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000024,4334116509361722,14,14,15849,0,0,0,20733,41472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000025,77450582616540501,38,38,146158,0,0,0,53733,108544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000026,57543374842033380,20,20,133610,0,0,0,98117,197120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000027,59620729345564646,14,14,115236,0,0,0,59130,118784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000028,25561021331725879,30,30,73987,0,0,0,54769,110080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000029,19245498472841868,18,18,63442,0,0,0,47341,94720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000030,13348930365704704,14,14,48779,0,0,0,24737,49664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000031,23444513044114639,16,16,84194,0,0,0,77644,155648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000032,37240134939871245,14,14,129045,0,0,0,65059,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000033,18320164920464837,14,14,68264,0,0,0,64709,129536,0,0,0,0,0,0,0,0,0,75501,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000034,50148197382532128,35,35,132080,0,0,0,60508,121856,0,0,0,0,0,0,0,0,0,48026,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000035,24782193536306878,21,21,87825,0,0,0,59962,120320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000036,3565578160913243,14,14,12136,0,0,0,15256,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000037,56711103223449421,18,18,165110,0,0,0,87427,175616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000038,21218079384628322,18,18,68487,0,0,0,55314,111104,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,216412,0,0,122132,0,60092,0,0,0,16
24000039,20958615316553543,14,14,70842,0,0,0,46114,92672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000040,54188342933057658,143,143,154326,0,0,0,67285,135168,0,0,0,0,0,0,0,0,0,47988,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000041,15418815845636811,14,14,56492,0,0,0,46297,93184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000042,16495481769521683,15,15,52823,0,0,0,35887,72192,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000043,43061956651597159,14,14,129024,0,0,0,91233,183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000044,29538918635188693,14,14,100140,0,0,0,63482,127488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000045,81029215469951382,14,14,104330,0,0,0,21171,42496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000046,44528464637117015,23,23,135661,0,0,0,73334,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000047,15658712848595720,14,14,58177,0,0,0,45920,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000048,18225419139758737,14,14,61100,0,0,0,60469,121344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000049,57559923699364472,22,22,137271,0,0,0,73131,146432,0,0,0,0,0,0,0,0,0,110617,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,6
24000050,80624043356381946,14,14,101866,0,0,0,19792,39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000051,22938275698132253,19,19,81377,0,0,0,69036,138752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000052,17248386380115821,23,23,63000,0,0,0,63342,126976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000053,18191969495924624,19,19,58206,0,0,0,55916,112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000054,41701131380646533,14,14,111071,0,0,0,57619,115712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000055,50657366996627198,14,14,130787,0,0,0,73302,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000056,81064362656744697,14,14,102316,0,0,0,18159,36352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000057,28664062961562814,14,14,82698,0,0,0,63168,126464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000058,22219823075840882,27,27,72269,0,0,0,61297,123392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000059,22608744039689849,14,14,81015,0,0,0,57799,116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000060,34141406610749363,15,15,59302,0,0,0,52956,106496,0,0,0,0,0,0,0,0,2,598629,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000061,15541354651714885,14,14,56939,0,0,0,50904,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000062,80372309414874463,14,14,99530,0,0,0,15312,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000063,25391087711382973,415,415,71341,0,0,0,67782,135680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000064,22481845175097289,23,23,61868,0,0,0,40617,81408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000065,23745181957138278,18,18,64310,0,0,0,66982,134144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000066,26121451744466921,14,14,69003,0,0,0,58573,116736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000067,25122260906329932,15,15,60634,0,0,0,58980,118784,0,0,0,0,0,0,0,0,2,48940,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,6
24000068,78774420211226860,19,19,113798,0,0,0,33726,68096,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000069,93481289667349208,101,101,120218,0,0,0,66895,134144,0,0,0,0,0,0,0,0,2,1019466,0,0,52734,0,54117,54103,0,0,30533,0,15023,0,0,0,109
24000070,79020781349409632,15,15,115260,0,0,0,40647,81408,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000071,2317885703323308,14,14,9152,0,0,0,10191,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000072,80071156599239736,33,33,123904,0,0,0,65968,132096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000073,78286259782627367,14,14,112010,0,0,0,33556,67584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000074,102196026610545884,21,21,115505,0,0,0,58363,117248,0,0,0,0,0,0,0,0,4,1197438,0,0,35156,0,36078,108206,0,0,61066,0,30046,0,0,0,138
24000075,13538886816410540,20,20,47349,0,0,0,34650,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000076,32418086088787379,30,30,101066,0,0,0,51624,103424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000077,11170952354119538,14,14,42305,0,0,0,39971,80384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000078,4290702096470519,14,14,14931,0,0,0,27042,54272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000079,26796642336049734,20,20,85771,0,0,0,90560,181760,0,0,0,0,0,0,0,0,0,83407,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,4
24000080,80256007840773635,14,14,102425,0,0,0,19451,38912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000081,70759606291986391,25,25,122082,0,0,0,67752,135680,0,0,0,0,0,0,0,0,0,82670,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000082,75132823641964287,14,14,103844,0,0,0,29921,59904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000083,77590984196801201,14,14,113003,0,0,0,36277,73216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000084,75302283753018116,14,14,108952,0,0,0,27384,55296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000085,39851993886618074,23,23,112038,0,0,0,76250,153600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000086,93680243840538886,19,19,109403,0,0,0,45750,91648,0,0,0,0,0,0,0,0,2,668882,0,0,40202,0,47844,54103,0,0,30533,0,15023,0,0,0,70
24000087,24326918015090882,14,14,60816,0,0,0,31753,63488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000088,166829685936646784,40,40,87696,0,0,0,72195,144384,0,0,0,0,0,0,0,0,14,4198534,0,0,123046,0,126273,378721,0,0,213731,0,105161,0,0,0,483
24000089,13876079680503619,14,14,52123,0,0,0,28214,56320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000090,20451140196991660,14,14,56443,0,0,0,36134,72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000091,56814791001536633,19,19,96855,0,0,0,52460,105472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000092,71286192876309301,18,18,121271,0,0,0,51771,103936,0,0,0,0,0,0,0,0,0,73545,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,2
24000093,78128704224022023,14,14,143028,0,0,0,43336,87040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000094,9921597751336278,23,23,38077,0,0,0,29527,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000095,22721456641481258,18,18,75942,0,0,0,58131,116736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000096,11767593120527598,14,14,43228,0,0,0,39713,79872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000097,68759874349309993,14,14,114781,0,0,0,48305,96768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000098,64161572171508234,15,15,115060,0,0,0,51633,103424,0,0,0,0,0,0,0,0,2,602483,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000099,12724146428762079,14,14,45360,0,0,0,39892,80384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000100,60470101102271786,34,34,113389,0,0,0,46027,92160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000101,29320170245560700,18,18,59306,0,0,0,43599,87552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000102,62838893143068836,15,15,92493,0,0,0,44094,88576,0,0,0,0,0,0,0,0,2,218425,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,25
24000103,42916774573271884,21,21,71489,0,0,0,52554,104960,0,0,0,0,0,0,0,0,14,648728,0,0,35156,0,36078,378721,0,0,213731,0,105161,0,0,0,95
24000104,19140148096537613,51,51,58626,0,0,0,39291,78848,0,0,0,0,0,0,0,0,0,418065,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,40
24000105,19438419286081827,58,58,58869,0,0,0,45337,91648,0,0,0,0,0,0,0,0,0,439118,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,42
24000106,68664034307821038,24,24,91878,0,0,0,45903,92160,0,0,0,0,0,0,0,0,2,602135,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000107,74841280365392393,15,15,128732,0,0,0,66020,132096,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000108,11966340292837966,14,14,40738,0,0,0,39549,79360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000109,2447169458718825,14,14,9032,0,0,0,9901,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000110,77850435609958072,22,22,135335,0,0,0,52988,106496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000111,43056781970370527,19,19,87042,0,0,0,56880,113664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000112,18802763618182757,14,14,63353,0,0,0,46122,92672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000113,82934858104752837,47,47,112353,0,0,0,51422,103424,0,0,0,0,0,0,0,0,2,679250,0,0,35156,0,36078,54103,0,0,30533,0,15023,0,0,0,74
24000114,16108573175164248,19,19,58890,0,0,0,40732,82432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000115,31547818254314251,18,18,79641,0,0,0,48850,97792,0,0,0,0,0,0,0,0,0,74304,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,2
24000116,4623878732790020,14,14,17316,0,0,0,20989,42496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000117,27194233700374833,14,14,75340,0,0,0,59711,119808,0,0,0,0,0,0,0,0,0,117756,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,7
24000118,29648313152998816,267,267,83327,0,0,0,40629,81408,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,162309,0,0,91599,0,45069,0,0,0,12
24000119,18299923705623626,18,18,64650,0,0,0,58357,117248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000120,43050385366579294,25,25,69283,0,0,0,61162,122368,0,0,0,0,0,0,0,0,2,677129,0,0,40202,0,47844,54103,0,0,30533,0,15023,0,0,0,71
24000121,25079465933911378,18,18,67557,0,0,0,78875,158720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000122,22063476117965344,14,14,72724,0,0,0,69037,138752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000123,18539208285841128,15,15,62120,0,0,0,83772,168960,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000124,21043911490776128,20,20,74121,0,0,0,70557,141312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000125,24154027248389837,23,23,83582,0,0,0,59610,119808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000126,17197859717437217,14,14,60475,0,0,0,52433,105472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000127,24256013131280483,23,23,79322,0,0,0,57069,114688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000128,20280199354399212,51,51,62883,0,0,0,60359,121344,0,0,0,0,0,0,0,0,0,202466,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000129,27955360301375041,23,23,88580,0,0,0,110279,221184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000130,22849062307373306,60,60,75840,0,0,0,49466,99328,0,0,0,0,0,0,0,0,0,199418,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000131,22228073003227901,14,14,76538,0,0,0,72262,145408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000132,26397596197724909,14,14,64889,0,0,0,48947,97792,0,0,0,0,0,0,0,0,0,100914,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000133,120238239182949916,19,19,84982,0,0,0,96065,192512,0,0,0,0,0,0,0,0,10,3044769,0,0,105468,0,108234,270515,0,0,152665,0,75115,0,0,0,347
24000134,21799799551884617,28,28,66013,0,0,0,48412,97280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000135,17742325326138533,14,14,62965,0,0,0,50365,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000136,21796673635991774,28,28,77749,0,0,0,55987,112640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000137,39544679567798591,19,19,100793,0,0,0,54730,110080,0,0,0,0,0,0,0,0,0,101038,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,5
24000138,22922440270267469,23,23,79176,0,0,0,47636,95744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000139,23863595921072754,14,14,82740,0,0,0,50326,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000140,26719545621916871,23,23,86022,0,0,0,65283,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000141,28606704158361437,14,14,94768,0,0,0,78066,156672,0,0,0,0,0,0,0,0,0,48798,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000142,66859898963921894,30,30,164894,0,0,0,59009,118784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000143,13848922096927767,18,18,48435,0,0,0,44325,89088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000144,14518221829492277,20,20,52274,0,0,0,40550,80896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000145,44046515696734493,14,14,108241,0,0,0,58690,118272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000146,2360915289627385,14,14,8759,0,0,0,12984,26112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000147,58032916485250923,55,55,152807,0,0,0,58770,117760,0,0,0,0,0,0,0,0,0,314012,0,0,57780,0,65883,0,0,0,0,0,0,0,0,0,22
24000148,30967237367015642,34,34,72499,0,0,0,55679,112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000149,33072312751889975,14,14,77433,0,0,0,38375,77312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000150,24365212271360619,14,14,80011,0,0,0,45589,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000151,35211684646575865,18,18,91755,0,0,0,56051,112640,0,0,0,0,0,0,0,0,0,75229,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000152,33606002096119128,14,14,88914,0,0,0,64689,129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000153,42308193000945801,14,14,109637,0,0,0,52023,104448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000154,14480212203382530,34,34,51169,0,0,0,41535,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000155,40232380240000991,14,14,96451,0,0,0,51847,103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000156,25299178756920035,18,18,67783,0,0,0,49586,99840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000157,13336109613949713,14,14,49772,0,0,0,40549,81408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000158,80855848645023413,14,14,98290,0,0,0,18555,37376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000159,25602707372900508,20,20,72201,0,0,0,51681,103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000160,78996398837771580,14,14,115322,0,0,0,32536,65024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000161,77436279099342091,51,51,107489,0,0,0,33334,67072,0,0,0,0,0,0,0,0,0,202281,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000162,72290940537264894,15,15,108790,0,0,0,42262,84992,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000163,74614489823074489,23,23,108706,0,0,0,33454,67072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000164,78396188097211077,22,22,113022,0,0,0,43642,88064,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000165,76271037311200131,14,14,107412,0,0,0,32923,66048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000166,79340352470661806,14,14,109234,0,0,0,33590,67584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
